#CF1a	Mx	My	Mz
0.0018616	44.1034400	-14.0039700	-3.5061590
0.0027467	43.9018700	-14.0618900	-3.4197390
0.0037538	43.6427000	-14.1198200	-3.3909330
0.0045778	43.4411200	-14.1777400	-3.3333200
0.0051881	43.4123300	-14.2646300	-3.3045140
0.0055239	43.4123300	-14.3225500	-3.1028690
0.0059206	43.3547300	-14.3804700	-3.0740620
0.0062563	43.0091700	-14.4094400	-3.0452560
0.0065310	42.8075900	-14.4384000	-3.0164490
0.0066225	42.4908300	-14.4673600	-2.9300300
0.0069277	42.1740700	-14.5252800	-2.9012240
0.0069582	42.1164700	-14.5542500	-2.8436110
0.0067751	42.0876800	-14.5542500	-2.7859980
0.0061647	42.0588800	-14.5542500	-2.7283850
0.0056764	42.0300900	-14.5542500	-2.6707720
0.0049440	41.9724900	-14.2935900	-2.4691270
0.0041200	41.9149000	-14.2356600	-2.4403210
0.0032960	41.7133200	-13.9170800	-2.4403210
0.0027467	41.4829500	-13.8591600	-2.4115150
0.0019532	41.4541500	-13.5985000	-2.4115150
0.0012513	41.4253600	-13.5405700	-2.3827080
0.0006714	41.4253600	-13.4826500	-2.3539020
0.0003357	41.3965600	-13.4247300	-2.3250950
-0.0000305	41.3677600	-13.3668000	-2.3250950
-0.0002747	41.3389700	-13.3378400	-2.2962890
-0.0002747	41.3389700	-13.3088800	-2.2962890
0.0003052	41.3101700	-13.3088800	-2.2674830
0.0010376	41.2813700	-13.3088800	-2.2674830
0.0019837	41.1949800	-13.4247300	-2.2386760
0.0028687	40.9646100	-13.4826500	-2.2098700
0.0036012	40.9358100	-13.6853800	-2.1810630
0.0040284	40.9070200	-13.7433100	-2.1522570
0.0044862	40.8782200	-13.8012300	-2.1234510
0.0049135	40.6478500	-13.8881200	-2.0370310
0.0053713	40.5902500	-14.0618900	-1.9794180
0.0057070	40.1871000	-14.0908500	-1.8065800
0.0060427	39.8703400	-14.0908500	-1.7777730
0.0061037	39.6111700	-14.0908500	-1.7201600
0.0061037	39.5823700	-14.0908500	-1.6913540
0.0056764	39.5823700	-14.0618900	-1.6337410
0.0050050	39.5247800	-13.8302000	-1.6049350
0.0043947	39.2944000	-13.8012300	-1.5185160
0.0036317	39.2368100	-13.7143500	-1.4897090
0.0030213	38.8336600	-13.5116100	-1.4032900
0.0024110	38.5744900	-13.2799200	-1.3744830
0.0015564	38.5169000	-13.2219900	-1.3456770
0.0005188	38.4881000	-12.9323700	-1.3168710
-0.0005493	38.4881000	-12.8454800	-1.2304510
-0.0013123	38.4881000	-12.6717100	-1.2016450
-0.0019837	38.4881000	-12.6137900	-1.1728390
-0.0024720	38.4881000	-12.5558600	-1.1440320
-0.0025330	38.2865200	-12.4689800	-1.0864190
-0.0025636	38.0273500	-12.2952100	-1.0576130
-0.0026551	37.9697600	-12.2372800	-1.0288060
-0.0032044	37.9409600	-12.1793600	-1.0000000
-0.0036012	37.9409600	-11.9766200	-0.9423872
-0.0040284	37.9121600	-11.9476600	-0.9135807
-0.0046999	37.8833700	-11.8897400	-0.8559679
-0.0052492	37.8545700	-11.8318100	-0.8271615
-0.0056459	37.6242000	-11.7738900	-0.7983550
-0.0060427	37.5666000	-11.6870000	-0.7983550
-0.0065920	37.5090100	-11.4553100	-0.7983550
-0.0072024	37.4514200	-11.3973800	-0.7695487
-0.0078127	37.4226200	-11.3105000	-0.7407422
-0.0086978	37.4226200	-11.1367200	-0.7407422
-0.0097049	37.4226200	-11.1077600	-0.7407422
-0.0105289	37.4226200	-11.0498400	-0.7407422
-0.0112919	37.4226200	-10.9919100	-0.7407422
-0.0122074	37.4802100	-10.9050300	-0.7407422
-0.0130314	37.5090100	-10.6443700	-0.7407422
-0.0137028	37.5378100	-10.4416300	-0.7407422
-0.0144047	37.5666000	-10.3837100	-0.7407422
-0.0154119	37.7393800	-10.1809700	-0.7407422
-0.0164190	37.7393800	-10.1230500	-0.7407422
-0.0173040	37.8257800	-9.9203160	-0.7983550
-0.0181280	37.8833700	-9.8913550	-0.8271615
-0.0187384	37.9409600	-9.8334300	-1.0288060
-0.0189520	37.9697600	-9.7755060	-1.0576130
-0.0189825	37.9985500	-9.7175820	-1.0864190
-0.0190130	38.2289300	-9.6886200	-1.1152260
-0.0193487	38.5744900	-9.6596570	-1.1728390
-0.0194403	38.6608800	-9.6596570	-1.2016450
-0.0196234	38.9488400	-9.6306950	-1.4032900
-0.0196844	39.0352300	-9.6306950	-1.4320960
-0.0197150	39.2080100	-9.6306950	-1.4897090
-0.0196234	39.2368100	-9.6306950	-1.5185160
-0.0191656	39.2368100	-9.6596570	-1.7777730
-0.0191046	39.4095900	-9.7175820	-1.8065800
-0.0190436	39.6975600	-9.8913550	-1.8641930
-0.0188299	39.7551500	-9.9492780	-1.8929990
-0.0187994	40.0431200	-10.1520100	-2.1234510
-0.0187689	40.1295100	-10.1809700	-2.1522570
-0.0187689	40.1871000	-10.2389000	-2.2098700
-0.0187384	40.2159000	-10.2678600	-2.2386760
-0.0187079	40.4174700	-10.2968200	-2.4403210
-0.0188604	40.6190500	-10.3257800	-2.4691270
-0.0192877	40.8782200	-10.3257800	-2.5267400
-0.0197455	41.1085900	-10.3257800	-2.5555470
-0.0202338	41.3101700	-10.3547500	-2.7571920
-0.0206305	41.3389700	-10.3547500	-2.7859980
-0.0208441	41.3965600	-10.3547500	-2.8148050
-0.0209357	41.4253600	-10.3837100	-2.8436110
-0.0211799	41.4829500	-10.3837100	-2.8724170
-0.0212409	41.5117500	-10.3837100	-2.9012240
-0.0213019	41.5405400	-10.3837100	-2.9012240
-0.0216376	41.5693400	-10.3837100	-2.9300300
-0.0220039	41.5981400	-10.3837100	-2.9300300
-0.0224006	41.5981400	-10.3547500	-2.9300300
-0.0227973	41.5981400	-10.3257800	-2.9300300
-0.0233467	41.5981400	-10.3257800	-2.9300300
-0.0238044	41.5981400	-10.2968200	-2.9300300
-0.0238655	41.5981400	-10.2968200	-2.9300300
-0.0238960	41.5693400	-10.2389000	-2.9300300
-0.0239876	41.5405400	-10.2099400	-2.9300300
-0.0241707	41.5405400	-10.1809700	-2.9588370
-0.0242622	41.5405400	-10.1809700	-2.9876430
-0.0245674	41.6269300	-10.1520100	-3.0164490
-0.0249031	41.8285100	-10.1520100	-3.0452560
-0.0249336	41.8861000	-10.1520100	-3.0740620
-0.0249336	41.9149000	-10.1520100	-3.1028690
-0.0247200	41.9149000	-10.1520100	-3.1316750
-0.0246895	41.9149000	-10.1520100	-3.1604820
-0.0246895	41.9437000	-10.1520100	-3.2180940
-0.0247505	42.0300900	-10.1520100	-3.2469010
-0.0252388	42.2892600	-10.1520100	-3.2757070
-0.0257271	42.3468500	-10.1520100	-3.3045140
-0.0257881	42.3756400	-10.1520100	-3.3045140
-0.0258187	42.3756400	-10.1520100	-3.3333200
-0.0258187	42.3756400	-10.1520100	-3.3621270
-0.0258797	42.3756400	-10.1520100	-3.3909330
-0.0261849	42.3756400	-10.1520100	-3.4197390
-0.0265816	42.3756400	-10.1230500	-3.4485460
-0.0270699	42.5772200	-10.0940900	-3.4485460
-0.0274667	42.6060200	-10.0651300	-3.4773520
-0.0278024	42.6348200	-10.0361600	-3.4773520
-0.0281381	42.6636100	-9.9782400	-3.5061590
-0.0285043	42.6924100	-9.9492780	-3.5349650
-0.0287484	42.7212100	-9.8913550	-3.5637710
-0.0288095	42.7788000	-9.8334300	-3.6213840
-0.0291147	42.9803800	-9.8044680	-3.6501910
-0.0291757	43.0667600	-9.7755060	-3.7078030
-0.0292367	43.1243600	-9.7465440	-3.7366100
-0.0292978	43.1531600	-9.7465440	-3.7654160
-0.0293588	43.2107500	-9.7465440	-3.7942230
-0.0293893	43.2395400	-9.7465440	-3.8518360
-0.0293893	43.2395400	-9.7465440	-3.8806420
-0.0292062	43.2395400	-9.7465440	-3.9382550
-0.0291757	43.2683400	-9.7465440	-3.9670610
-0.0291147	43.2971400	-9.7465440	-3.9958680
-0.0290841	43.3547300	-9.7465440	-4.0246740
-0.0290536	43.6714900	-9.8044680	-4.0534810
-0.0290231	43.7290900	-10.0072000	-4.0822870
-0.0284433	43.7578800	-10.0361600	-4.1110940
-0.0274361	43.7578800	-10.0940900	-4.1399000
-0.0265511	43.6427000	-10.1520100	-4.1975130
-0.0257576	43.5851100	-10.3547500	-4.1975130
-0.0251473	43.5275100	-10.4126700	-4.2263190
-0.0247200	43.4987100	-10.6154100	-4.2551260
-0.0246590	43.4987100	-10.6733300	-4.2839320
-0.0242622	43.4987100	-10.7312500	-4.2839320
-0.0235603	43.4987100	-10.7891800	-4.3415450
-0.0226142	43.3835300	-10.8471000	-4.3415450
-0.0217597	43.2971400	-10.9339900	-4.3703510
-0.0210578	43.2395400	-11.1077600	-4.3703510
-0.0205084	43.2107500	-11.1367200	-4.3991580
-0.0201727	43.2107500	-11.2236100	-4.3991580
-0.0197760	43.3547300	-11.4263400	-4.3991580
-0.0190436	43.3547300	-11.4842700	-4.3991580
-0.0180059	43.3547300	-11.5421900	-4.3991580
-0.0168767	43.1243600	-11.8318100	-4.3991580
-0.0158391	43.0667600	-11.8897400	-4.3991580
-0.0148930	43.0091700	-12.0924700	-4.3991580
-0.0141606	42.9803800	-12.1504000	-4.3991580
-0.0137333	42.9803800	-12.2372800	-4.3991580
-0.0132145	42.9803800	-12.2952100	-4.3991580
-0.0125126	42.9803800	-12.5269000	-4.3991580
-0.0117801	42.9803800	-12.5848300	-4.3991580
-0.0111087	42.9227800	-12.7875600	-4.3991580
-0.0102847	42.8363900	-12.8454800	-4.3991580
-0.0093387	42.7788000	-13.0482200	-4.3991580
-0.0085757	42.7788000	-13.1061400	-4.3991580
-0.0077822	42.7788000	-13.3088800	-4.3991580
-0.0070193	42.7788000	-13.3668000	-4.3703510
-0.0062868	42.7500000	-13.4247300	-4.3415450
-0.0058901	42.7500000	-13.6274600	-4.3415450
-0.0055544	42.7500000	-13.6564200	-4.3127380
-0.0050050	42.6636100	-13.7143500	-4.2839320
-0.0045167	42.4908300	-13.7433100	-4.2551260
-0.0044557	42.4620400	-13.7722700	-4.2263190
-0.0044252	42.4044400	-13.7722700	-4.1399000
-0.0043947	42.3468500	-13.7722700	-4.1110940
-0.0043947	42.3180500	-13.7722700	-4.0534810
-0.0044862	42.2892600	-13.7722700	-4.0246740
-0.0046999	42.2316600	-13.7722700	-3.8518360
-0.0047304	42.0588800	-13.7722700	-3.8230290
-0.0047304	41.7997100	-13.7433100	-3.7942230
-0.0047304	41.5981400	-13.5116100	-3.7654160
-0.0047304	41.5405400	-13.4826500	-3.7078030
-0.0051576	41.5117500	-13.4247300	-3.6789970
-0.0058596	41.5117500	-13.3668000	-3.4773520
-0.0067446	41.5117500	-13.2799200	-3.4485460
-0.0073550	41.5117500	-13.0192600	-3.4485460
-0.0079348	41.5117500	-12.7586000	-3.4197390
-0.0085452	41.4541500	-12.5558600	-3.3909330
-0.0092471	41.3677600	-12.2952100	-3.3621270
-0.0099796	41.3101700	-12.2083200	-3.3333200
-0.0108646	41.3101700	-12.0345500	-3.3045140
-0.0118107	41.4253600	-12.0055800	-3.2469010
-0.0125736	41.4829500	-11.9187000	-3.2180940
-0.0129704	41.5117500	-11.8607700	-3.2180940
-0.0131840	41.5117500	-11.8028500	-3.2180940
-0.0132756	41.5405400	-11.7449300	-3.2180940
-0.0133366	41.5693400	-11.6580400	-3.1892880
-0.0133671	41.5693400	-11.6290800	-3.1892880
-0.0136418	41.5981400	-11.5711500	-3.1892880
-0.0137028	41.6557300	-11.5421900	-3.1892880
-0.0137333	41.7133200	-11.5132300	-3.1892880
-0.0137333	41.7421200	-11.5132300	-3.1892880
-0.0137333	41.7709200	-11.5132300	-3.1892880
-0.0134587	41.7709200	-11.5132300	-3.1604820
-0.0127873	41.7709200	-11.5132300	-3.1604820
-0.0121769	41.7709200	-11.5132300	-3.1316750
-0.0117801	41.7421200	-11.5132300	-3.1028690
-0.0115055	41.6557300	-11.5132300	-2.9588370
-0.0114750	41.4829500	-11.5132300	-2.9300300
-0.0114750	41.4541500	-11.5132300	-2.9012240
-0.0119022	41.4253600	-11.5132300	-2.8724170
-0.0122074	41.3965600	-11.4842700	-2.8436110
-0.0122684	41.3101700	-11.4263400	-2.8148050
-0.0125736	41.2525700	-11.3973800	-2.8148050
-0.0129093	41.2237800	-11.3105000	-2.7859980
-0.0131230	41.1949800	-11.2525700	-2.7283850
-0.0134587	41.1949800	-11.1656800	-2.6995790
-0.0139164	41.1949800	-11.1367200	-2.6995790
-0.0141301	41.3101700	-11.0788000	-2.6707720
-0.0141606	41.3389700	-11.0498400	-2.6707720
-0.0141606	41.3389700	-11.0208700	-2.6707720
-0.0139470	41.3389700	-10.9919100	-2.6707720
-0.0139164	41.3389700	-10.9629500	-2.6419660
-0.0138859	41.3389700	-10.9050300	-2.6419660
-0.0143437	41.6269300	-10.8471000	-2.6131600
-0.0150761	41.8861000	-10.7602200	-2.6131600
-0.0155339	41.9149000	-10.7022900	-2.6131600
-0.0155950	41.9149000	-10.6733300	-2.6131600
-0.0156560	41.9149000	-10.6443700	-2.6131600
-0.0157170	41.9149000	-10.5864400	-2.6131600
-0.0157781	41.9149000	-10.3837100	-2.6131600
-0.0162053	41.9149000	-10.3547500	-2.6131600
-0.0170293	42.1452700	-10.2968200	-2.6131600
-0.0176397	42.3468500	-10.2389000	-2.6131600
-0.0179754	42.3756400	-10.2099400	-2.6131600
-0.0180364	42.4332400	-10.2099400	-2.6131600
-0.0183111	42.4620400	-10.2099400	-2.6131600
-0.0183416	42.4620400	-10.2099400	-2.6131600
-0.0184332	42.4620400	-10.2099400	-2.6131600
-0.0190741	42.5772200	-10.1520100	-2.6131600
-0.0198981	42.9803800	-9.9203160	-2.6131600
-0.0206916	43.1819500	-9.8623920	-2.6419660
-0.0213935	43.2683400	-9.8044680	-2.6707720
-0.0221870	43.4987100	-9.7755060	-2.6995790
-0.0230110	43.5563100	-9.7465440	-2.7283850
-0.0234687	43.6139000	-9.6886200	-2.7571920
-0.0238044	43.8154800	-9.4858860	-2.9876430
-0.0242317	44.0458500	-9.4279610	-2.9876430
-0.0247810	44.2474300	-9.2252260	-3.0164490
-0.0253609	44.4490100	-9.1673020	-3.0452560
-0.0260628	44.7081800	-9.1093780	-3.2469010
-0.0269478	44.9097500	-9.0804170	-3.2757070
-0.0277413	44.9961400	-9.0514550	-3.3045140
-0.0282296	45.2265100	-9.0224920	-3.3333200
-0.0284433	45.4568900	-8.9935300	-3.5925780
-0.0284738	45.5144800	-8.9935300	-3.6213840
-0.0284738	45.5720700	-8.9935300	-3.6789970
-0.0284738	45.9752300	-8.9935300	-3.7078030
-0.0284738	46.4359700	-8.9935300	-3.9094490
-0.0287484	46.8103300	-8.9935300	-3.9382550
-0.0287790	47.0119100	-8.9935300	-4.1399000
-0.0287790	47.0695000	-9.0514550	-4.1687060
-0.0285043	47.1270900	-9.1093780	-4.3415450
-0.0278939	47.1558900	-9.1673020	-4.3415450
-0.0273751	47.1846900	-9.2252260	-4.3703510
-0.0273141	47.4438600	-9.2541890	-4.3991580
-0.0274056	47.8470100	-9.2831510	-4.4567700
-0.0279550	48.1061800	-9.3121130	-4.4855770
-0.0281686	48.1637700	-9.3410750	-4.7160280
-0.0281991	48.2213700	-9.3989990	-4.7448350
-0.0281991	48.2213700	-9.4858860	-4.7736410
-0.0276498	48.2213700	-9.6886200	-4.8024480
-0.0269784	48.2213700	-9.7175820	-4.8312540
-0.0267037	48.2213700	-9.7755060	-4.8600600
-0.0266732	48.4805400	-9.8044680	-4.9176730
-0.0266732	48.5381300	-9.8044680	-4.9176730
-0.0266732	48.5957200	-9.8623920	-4.9752860
-0.0270089	48.6821100	-9.9203160	-5.0040930
-0.0274056	48.7109100	-9.9782400	-5.1769310
-0.0274361	48.7397100	-10.0072000	-5.1769310
-0.0274361	48.7685000	-10.0361600	-5.2057380
-0.0274361	48.7973000	-10.0940900	-5.2345440
-0.0272836	48.8548900	-10.1230500	-5.2633500
-0.0269478	48.9124900	-10.1520100	-5.2921570
-0.0269173	49.1140600	-10.1809700	-5.3209630
-0.0268563	49.1716600	-10.2389000	-5.3497700
-0.0267953	49.2292500	-10.2968200	-5.4073820
-0.0263680	49.2580500	-10.4706000	-5.4361890
-0.0260933	49.2868400	-10.4995600	-5.4649950
-0.0254830	49.3156400	-10.5574800	-5.4938020
-0.0248726	49.3156400	-10.6154100	-5.4938020
-0.0243843	49.3156400	-10.7022900	-5.4938020
-0.0243538	49.3732300	-10.7602200	-5.4938020
-0.0242622	49.4020300	-10.9339900	-5.4938020
-0.0238960	49.4308200	-11.0208700	-5.5226080
-0.0233772	49.4308200	-11.2525700	-5.5226080
-0.0227058	49.3444400	-11.2815300	-5.5226080
-0.0217597	49.1428600	-11.3684200	-5.5514140
-0.0209357	49.0852700	-11.3973800	-5.5514140
-0.0206000	49.0852700	-11.4553100	-5.5514140
-0.0205695	49.1716600	-11.4842700	-5.5514140
-0.0205695	49.2292500	-11.5132300	-5.5514140
-0.0205695	49.2580500	-11.5421900	-5.5514140
-0.0206000	49.2580500	-11.6290800	-5.5514140
-0.0206000	49.2580500	-11.6580400	-5.5514140
-0.0199896	48.9988700	-11.7159600	-5.5514140
-0.0192877	48.9412800	-11.7449300	-5.5514140
-0.0187079	48.9124900	-11.8028500	-5.5514140
-0.0182196	48.9124900	-11.8607700	-5.5514140
-0.0174871	48.9124900	-12.0924700	-5.5514140
-0.0167852	48.9124900	-12.1504000	-5.5514140
-0.0161748	48.8548900	-12.4110500	-5.5514140
-0.0155644	48.6245200	-12.4689800	-5.5514140
-0.0147710	48.5381300	-12.5269000	-5.5514140
-0.0142827	48.4805400	-12.6137900	-5.5514140
-0.0137944	48.4517400	-12.6717100	-5.5514140
-0.0132756	48.4229400	-12.7296400	-5.5514140
-0.0125736	48.3941500	-12.9323700	-5.5514140
-0.0121159	48.3365500	-12.9903000	-5.5514140
-0.0117801	48.2789600	-13.0771800	-5.5514140
-0.0114444	48.0485900	-13.1351100	-5.5514140
-0.0110172	47.8470100	-13.1930300	-5.5514140
-0.0104984	47.7894200	-13.2509500	-5.5514140
-0.0097354	47.5302500	-13.2799200	-5.5514140
-0.0088504	47.4438600	-13.3378400	-5.5226080
-0.0081179	47.3862600	-13.3957600	-5.5226080
-0.0078433	47.3286700	-13.4826500	-5.5226080
-0.0075686	47.2998700	-13.6853800	-5.5226080
-0.0072939	47.2710800	-13.7143500	-5.4938020
-0.0070803	47.2422800	-13.7722700	-5.4938020
-0.0067751	47.1846900	-13.8012300	-5.4649950
-0.0060732	46.8967200	-13.8012300	-5.4649950
-0.0053407	46.6375500	-13.8302000	-5.4649950
-0.0048524	46.6087500	-13.8881200	-5.4361890
-0.0047609	46.6087500	-13.9460400	-5.4361890
-0.0043031	46.6087500	-14.0039700	-5.4361890
-0.0037843	46.6087500	-14.0618900	-5.4073820
-0.0032350	46.5799600	-14.2646300	-5.3785760
-0.0026856	46.2632000	-14.2935900	-5.3785760
-0.0017396	45.9464300	-14.3225500	-5.3209630
-0.0009156	45.7448500	-14.3515100	-5.2921570
-0.0003052	45.7160600	-14.3804700	-5.1481250
0.0000305	45.6584600	-14.4094400	-5.1481250
0.0004883	45.6008700	-14.4673600	-5.1193180
0.0007019	45.3705000	-14.4963200	-5.0905120
0.0010987	45.1689200	-14.5252800	-4.8888670
0.0016480	44.7369700	-14.5542500	-4.8888670
0.0024720	44.3914100	-14.6121700	-4.8600600
0.0032655	44.1034400	-14.6700900	-4.8312540
0.0040284	43.9018700	-14.9017900	-4.6296090
0.0050356	43.6427000	-14.9307500	-4.6296090
0.0061342	43.4411200	-14.9886800	-4.6008020
0.0069887	43.3547300	-15.0466000	-4.5719960
0.0076296	43.0667600	-15.1045300	-4.3703510
0.0080264	42.8651900	-15.1334900	-4.3703510
0.0082400	42.6348200	-15.1624500	-4.3127380
0.0082705	42.5772200	-15.1914100	-4.3127380
0.0086367	42.3468500	-15.1914100	-4.2551260
0.0090945	42.0588800	-15.2203700	-4.2263190
0.0094607	42.0012900	-15.2493400	-3.9382550
0.0095523	41.9437000	-15.2493400	-3.9094490
0.0097659	41.6557300	-15.2493400	-3.7366100
0.0098270	41.4541500	-15.2493400	-3.7366100
0.0098575	41.1949800	-15.2203700	-3.7078030
0.0098880	40.8782200	-14.9307500	-3.6789970
0.0099185	40.3886800	-14.9017900	-3.4773520
0.0099796	40.0431200	-14.8149100	-3.4485460
0.0099796	39.9567300	-14.7569800	-3.2757070
0.0093997	39.8991300	-14.4963200	-3.2469010
0.0088504	39.8127400	-14.4673600	-3.1892880
0.0081790	39.7551500	-14.1777400	-3.1604820
0.0074465	39.5535700	-14.1198200	-2.9588370
0.0069582	39.2368100	-13.8591600	-2.9588370
0.0068972	38.8624500	-13.8012300	-2.9012240
0.0065615	38.6608800	-13.5985000	-2.9012240
0.0061647	38.6320800	-13.5695400	-2.8436110
0.0058596	38.6320800	-13.5116100	-2.8436110
0.0058290	38.6320800	-13.4536900	-2.7859980
0.0057985	38.6032800	-13.3957600	-2.7571920
0.0057680	38.4017100	-13.3668000	-2.6995790
0.0057680	38.1425400	-13.3088800	-2.6995790
0.0059206	37.8833700	-13.2509500	-2.6707720
0.0059511	37.8257800	-13.2219900	-2.6419660
0.0060427	37.7681800	-13.1930300	-2.4691270
0.0063784	37.5090100	-13.1640700	-2.4691270
0.0068056	37.4514200	-13.1351100	-2.4403210
0.0071413	37.3938300	-13.1351100	-2.4115150
0.0075991	37.1346500	-13.1351100	-2.3827080
0.0079348	36.8754800	-13.1061400	-2.3827080
0.0079958	36.8466900	-13.0771800	-2.3539020
0.0079958	36.8178900	-13.0771800	-2.3250950
0.0079043	36.7890900	-13.0482200	-2.2962890
0.0078127	36.7890900	-13.0192600	-2.2962890
0.0075076	36.7890900	-13.0192600	-2.2962890
0.0070803	36.7890900	-12.9613300	-2.2962890
0.0068361	36.7890900	-12.9034100	-2.2674830
0.0064699	36.7890900	-12.6717100	-2.2674830
0.0059511	36.8466900	-12.6137900	-2.2674830
0.0054018	36.9042800	-12.3820900	-2.2674830
0.0051271	36.9042800	-12.3531300	-2.2674830
0.0047914	36.9042800	-12.2952100	-2.2674830
0.0043947	36.9042800	-12.2662400	-2.2386760
0.0041200	36.9042800	-12.2083200	-2.2386760
0.0040895	36.9042800	-12.1793600	-2.2386760
0.0040895	36.9042800	-12.1793600	-2.2386760
0.0042116	36.9618800	-12.1504000	-2.2386760
0.0046999	36.9618800	-12.1504000	-2.2386760
0.0056459	36.8754800	-12.1504000	-2.2386760
0.0063173	36.8466900	-12.2662400	-2.2386760
0.0068056	36.8466900	-12.3241700	-2.2386760
0.0072024	36.8466900	-12.5269000	-2.2386760
0.0079348	36.8466900	-12.5848300	-2.2098700
0.0084231	37.0194700	-12.6717100	-2.2098700
0.0090335	37.0482600	-12.9034100	-2.1810630
0.0097049	37.0482600	-12.9323700	-2.1810630
0.0105289	36.9330800	-13.1640700	-2.1810630
0.0110172	36.9042800	-13.2219900	-2.1810630
0.0115360	36.8754800	-13.4247300	-2.1810630
0.0119633	36.8754800	-13.4826500	-2.1810630
0.0125126	36.8754800	-13.5405700	-2.1810630
0.0128178	36.9618800	-13.5985000	-2.1810630
0.0130924	36.9906700	-13.6274600	-2.1810630
0.0131230	37.0482600	-13.6564200	-2.1810630
0.0131230	37.0770600	-13.6564200	-2.1810630
0.0126041	37.3362300	-13.6564200	-2.1810630
0.0120548	37.3938300	-13.6564200	-2.1810630
0.0114444	37.4514200	-13.6564200	-2.2098700
0.0107730	37.7969800	-13.6564200	-2.2386760
0.0098880	38.0561500	-13.5985000	-2.2674830
0.0092776	38.1137400	-13.3957600	-2.2962890
0.0087283	38.1713300	-13.3378400	-2.4979340
0.0081790	38.4305000	-13.2509500	-2.5267400
0.0075686	38.4881000	-13.0771800	-2.5843530
0.0073550	38.5169000	-13.0482200	-2.6131600
0.0070193	38.5456900	-12.9903000	-2.6419660
0.0066225	38.8048600	-12.9613300	-2.6707720
0.0061342	38.8624500	-12.9323700	-2.7283850
0.0058596	39.1216200	-12.9034100	-2.7571920
0.0055239	39.3232000	-12.8454800	-2.7859980
0.0052187	39.3807900	-12.8165200	-2.8148050
0.0051881	39.4095900	-12.8165200	-2.9876430
0.0052492	39.4383900	-12.8165200	-3.0164490
0.0053407	39.4383900	-12.8165200	-3.0452560
0.0053713	39.7263500	-12.8165200	-3.0740620
0.0054018	40.0431200	-12.8165200	-3.1316750
0.0054018	40.3022900	-12.8165200	-3.1316750
0.0052797	40.3886800	-12.8165200	-3.1892880
0.0049135	40.4462700	-12.8165200	-3.1892880
0.0043947	40.4750700	-12.8165200	-3.2469010
0.0039064	40.5038600	-12.8165200	-3.2469010
0.0028382	40.5038600	-12.7875600	-3.2757070
0.0017396	40.5902500	-12.7296400	-3.3045140
0.0005188	40.8494200	-12.4979400	-3.3333200
-0.0003662	40.9070200	-12.4689800	-3.3621270
-0.0012513	41.1085900	-12.2372800	-3.3909330
-0.0018006	41.1373900	-12.1793600	-3.4197390
-0.0023804	41.1373900	-11.9766200	-3.4485460
-0.0029298	41.1373900	-11.9476600	-3.4773520
-0.0037538	41.3677600	-11.8607700	-3.5061590
-0.0043031	41.5693400	-11.8318100	-3.5349650
-0.0047609	41.6269300	-11.8028500	-3.5637710
-0.0051576	41.9437000	-11.7738900	-3.5637710
-0.0057070	42.1452700	-11.7159600	-3.5925780
-0.0059816	42.2028700	-11.6870000	-3.6213840
-0.0063173	42.2604600	-11.6001200	-3.6501910
-0.0065920	42.3180500	-11.5711500	-3.6789970
-0.0066530	42.3756400	-11.5711500	-3.6789970
-0.0066836	42.4332400	-11.5421900	-3.7078030
-0.0066836	42.4620400	-11.5421900	-3.7366100
-0.0065004	42.6636100	-11.5421900	-3.7366100
-0.0064699	42.7500000	-11.5421900	-3.7654160
-0.0062258	42.8075900	-11.5421900	-3.7654160
-0.0061953	42.9803800	-11.5421900	-3.7942230
-0.0061342	43.0667600	-11.5421900	-3.7942230
-0.0060732	43.0955600	-11.6001200	-3.8230290
-0.0056154	43.0955600	-11.6870000	-3.8230290
-0.0054018	43.0955600	-11.7449300	-3.8518360
-0.0053713	43.1531600	-11.9476600	-3.8518360
-0.0053102	43.4123300	-11.9766200	-3.8518360
-0.0050050	43.4699200	-12.0055800	-3.8806420
-0.0047914	43.5275100	-12.0345500	-3.8806420
-0.0045167	43.5563100	-12.0924700	-3.8806420
-0.0042421	43.5563100	-12.1504000	-3.8806420
-0.0039674	43.5563100	-12.2372800	-3.8806420
-0.0039369	43.5563100	-12.2952100	-3.9094490
-0.0039064	43.5563100	-12.3531300	-3.9094490
-0.0038759	43.5563100	-12.3820900	-3.9094490
-0.0035096	43.5563100	-12.4400200	-3.9094490
-0.0034486	43.5851100	-12.4689800	-3.9094490
-0.0031129	43.6139000	-12.5269000	-3.9094490
-0.0028382	43.6427000	-12.5848300	-3.9094490
-0.0024720	43.6714900	-12.7875600	-3.9094490
-0.0023804	43.7290900	-12.8165200	-3.9382550
-0.0018006	43.7578800	-12.8744500	-3.9382550
-0.0012513	43.7866800	-12.9323700	-3.9382550
-0.0007324	43.8442800	-12.9903000	-3.9382550
-0.0006714	44.0458500	-13.0192600	-3.9382550
-0.0003357	44.0746500	-13.1061400	-3.9382550
-0.0003052	44.0746500	-13.1351100	-3.9382550
-0.0002747	44.1034400	-13.2219900	-3.9382550
-0.0002747	44.1034400	-13.2509500	-3.9382550
-0.0000305	43.9594600	-13.3088800	-3.9382550
0.0004273	43.7002900	-13.3378400	-3.9382550
0.0006409	43.6714900	-13.3668000	-3.7942230
0.0006714	43.6427000	-13.3957600	-3.7654160
0.0007019	43.6139000	-13.3957600	-3.7366100
0.0007630	43.5851100	-13.3957600	-3.7078030
